index,r,ug,gr,ri,iz,zy,Z
374.0,24.4360313415527,0.8461132049561009,0.9390563964843999,0.8912963867187003,0.544746398925799,0.2144775390625,0.829265952110291
379.0,25.6378479003906,-0.03257560729979758,-0.1796112060547017,0.013267517089801117,0.042961120605500724,0.024097442626899834,1.12866759300232
381.0,26.2665863037109,0.13639450073240056,0.29035186767580257,0.5174789428710973,0.3427829742431001,0.14908409118650212,0.900588393211365
383.0,23.9269142150879,0.6541824340820988,0.8692302703856996,0.28899765014650214,0.12505149841310015,0.1885700225830007,0.497826337814331
384.0,22.5101642608643,0.6527652740478018,0.9804115295409979,0.3729629516601989,0.22649002075200286,0.22676467895499997,0.425681680440903
389.0,24.7537994384766,0.7042255401611008,0.2547721862792969,0.191555023193402,0.029264450073199555,0.039430618286200314,0.103329852223396
390.0,22.6708736419678,0.9125194549560014,1.216070175170902,0.9016571044921982,0.23979759216310015,0.17023086547850141,0.679325461387634
396.0,24.6045360565186,0.5023021697998011,0.7818984985350994,0.6491031646729013,0.6541519165038991,0.26408958435060015,1.00788533687592
398.0,22.3397350311279,1.3204689025878977,1.2999858856200994,0.7038097381591015,0.31423568725589845,0.24591064453129974,0.548020362854004
403.0,25.559700012207,0.7872924804687997,0.799810409545902,0.3964347839355007,0.11505508422849786,0.11922073364259944,0.572299659252167
408.0,24.3324241638184,0.32724571228019883,0.5850772857666016,0.7510032653808985,0.2122077941894993,0.07398414611810011,0.758938610553741
410.0,24.978666305542,0.5060958862305007,0.2672023773193004,0.14000129699709873,0.0068283081054012484,0.024835586547897748,0.194251179695129
417.0,23.3093318939209,0.5857677459716975,0.900693893432603,0.5185813903808985,0.18118667602540128,0.17635345458979756,0.554455995559692
418.0,24.5728187561035,0.6869354248046982,0.8151741027831996,0.21936798095700283,0.13538169860839844,0.14584922790530186,0.46228814125061
424.0,24.521728515625,-0.08351135253909803,0.04044342041019888,-0.03735160827639916,-0.4040489196777024,-0.23158264160159803,0.618448972702026
426.0,21.9482002258301,0.8386611938476989,0.2230949401855007,0.10379028320310013,-0.0030689239500993892,0.05988502502439985,0.0522892065346241
427.0,26.4206523895264,0.9066715240479013,0.6175918579100994,0.7163352966308985,0.3442268371581996,0.6482372283936009,1.43004059791565
430.0,25.2066555023193,0.14026069641110084,0.09511947631839845,0.25887489318840196,0.5973930358886967,0.23915100097660158,1.20196449756622
431.0,23.6861915588379,0.6222229003906001,1.0719528198241974,0.35676193237310017,0.10134887695310013,0.26677322387689983,0.516693770885468
432.0,24.4587802886963,0.08186912536620028,0.1965789794922017,0.4452304840087997,0.27853775024410155,0.13700485229500003,0.920132756233215
440.0,25.3375244140625,0.8388843536376989,0.8367023468018004,0.5129985809325994,0.09984779357910156,0.10601043701169743,0.625160098075867
443.0,25.8266754150391,0.7264595031737997,0.9225502014159979,0.4739894866943999,0.0992431640625,0.1198883056640021,0.583527445793152
446.0,24.6342086791992,0.3917255401612003,0.6941566467284979,0.2578086853027024,0.2107715606689986,0.1389255523681001,0.39984604716301
447.0,25.0375804901123,0.7755832672118999,1.0497245788574006,0.7826957702637003,0.8192501068115021,0.4623775482177983,1.14168798923492
454.0,24.3661727905273,0.531908035278402,0.2840805053710973,0.22764396667480113,-0.16349601745610087,0.024412155151399162,0.201784610748291
457.0,25.6115379333496,0.22842788696290128,0.36566162109379974,0.5735988616943004,0.2781085968017969,0.1071739196777024,0.899855732917786
459.0,24.8904991149902,0.7760505676268998,0.31500244140629974,0.24143028259269883,0.06297302246100145,0.0698909759520987,0.106715656816959
463.0,25.5203475952148,1.9753780364991016,0.9405345916747976,0.4598979949950994,0.9210014343261008,0.5106201171875,1.90540432929993
465.0,23.8090744018555,0.7560329437256001,1.2012920379637997,0.8303070068360014,0.885774612426701,0.46130180358889916,1.07961010932922
467.0,25.8995666503906,0.07743453979490056,0.14947128295899859,0.20618438720699928,0.19080734252930043,0.25350952148439987,1.64112317562103
469.0,25.4951000213623,0.2795696258544993,0.4886360168456996,0.11894607543939983,0.05038642883310018,0.13210678100580253,0.466475009918213
471.0,25.7510929107666,0.6617240905761967,1.0630893707275,0.7336883544922017,0.7982158660888992,0.38045883178710227,1.022012591362
472.0,22.2917823791504,0.8866634368895987,0.9246807098388992,0.966457366943402,0.40388870239249997,0.22870445251469818,0.762134194374085
474.0,25.251127243042,0.31365966796879974,0.5647411346435014,0.5157222747802983,0.11152267456050069,0.06780624389649859,0.671170353889465
475.0,25.720235824585,0.687345504760799,0.8897914886474005,0.4436969757080007,0.1633892059326989,0.17001724243160155,0.540777504444122
477.0,26.3274536132812,0.8765411376952983,0.9418754577637003,0.41825294494620024,0.18926048278810015,0.1639709472656996,0.521010220050812
483.0,23.0164756774902,0.31466484069819955,0.7331409454346023,0.34587097167969816,0.10565948486319954,0.20841407775879972,0.536379933357239
488.0,22.2324714660645,1.1419239044189027,0.5349712371825994,0.3715744018555007,0.05105590820310013,0.14159774780279832,0.156482815742493
493.0,26.2585372924805,0.6512374877930007,1.4097976684569993,1.1992568969727024,0.6223316192626989,0.19338607788079898,0.860893547534943
502.0,25.2655467987061,0.26609611511230113,0.5537738800047975,0.6742744445800994,0.5596466064453018,0.22085762023930045,0.982745826244354
503.0,23.4868316650391,-0.02412223815919745,0.052644729614197416,-0.148654937744098,0.12071037292480113,-0.35974884033200283,0.500922858715057
506.0,24.3864459991455,0.7670783996581996,0.787305831909201,0.4022941589355007,0.13870429992680045,0.13953781127930043,0.566408812999725
512.0,25.8453464508057,0.8984756469726989,0.9218482971191015,0.661106109619201,0.18730735778810015,0.1725425720213991,0.635725021362305
515.0,24.0369548797607,0.10631179809569957,0.10076522827150214,0.36117362976069955,0.5801544189452983,0.3766689300537003,1.19188737869263
523.0,22.0671501159668,0.27767562866210227,0.745409011840799,0.9264831542968999,0.4609355926512997,0.20468330383310018,0.773924231529236
524.0,23.8607330322266,1.0396938323975,1.2551231384276988,1.0664443969727024,0.3719043731688991,0.24072074890139916,0.706463932991028
530.0,25.3368949890137,-0.0033817291259978788,0.11184501647949929,-0.009574890136700986,0.301864624023402,0.29147148132329903,1.89444768428803
532.0,24.4492683410645,0.000640869140600131,0.08015060424800069,0.022783279418998603,0.159673690795902,0.20358467102049715,1.73476052284241
535.0,23.7148628234863,0.1984405517577983,0.44324111938480115,0.6679821014404013,0.425510406494098,0.17741203308110087,0.898656010627747
539.0,23.8050956726074,0.6508178710937997,1.253248214721701,1.0136909484862997,0.7593955993652024,0.30934715271,0.99238795042038
540.0,24.8630504608154,0.627393722534201,0.9011821746825994,0.6165447235106996,0.7055988311768004,0.3127632141112997,1.02190279960632
542.0,24.0412654876709,0.111742019653299,0.12734222412110086,0.2507400512694993,0.5199089050293004,0.19092369079589844,1.14322257041931
548.0,22.5777778625488,0.4250354766845028,1.0682449340820988,0.9083480834961009,0.28721809387199926,0.19182395935060015,0.689300417900085
549.0,23.9399929046631,0.6777629852294993,0.7125434875487997,0.2906303405762003,0.092481613159201,0.09750938415519883,0.545186877250671
553.0,25.0632133483887,0.15631103515629974,0.10955238342279827,0.18552589416509946,0.40526580810540125,0.2816162109375,1.25232124328613
554.0,24.9051914215088,0.10520744323730113,0.262742996215799,0.5695991516112997,0.298408508300799,0.13191795349120028,0.918026804924011
556.0,24.2641620635986,0.491279602050799,0.8783226013183985,0.6905231475830007,0.17185020446780186,0.14604568481439983,0.656367599964142
567.0,24.4888153076172,0.9208221435547017,0.2855052947997976,0.19855308532720173,0.03494453430170097,0.0526351928710973,0.0772315263748169
568.0,24.7949447631836,0.9127769470214986,1.0296325683593999,0.7248764038086009,0.20873641967769885,0.18841171264650214,0.630339682102203
570.0,25.1262722015381,1.195997238159201,0.6517333984375,0.3425750732422017,0.0991249084472976,0.11253547668449926,0.190188556909561
572.0,23.9671573638916,0.8923320770263992,1.0235080718993999,0.44431114196780186,0.1203994750975994,0.15262031555180045,0.557940900325775
574.0,24.6196269989014,0.9326992034912998,1.0776062011718004,0.3146343231200994,0.14086532592779832,0.23269462585450285,0.473500311374664
575.0,25.9224548339844,0.5391216278075994,0.8285465240478018,0.7598705291748011,0.5763816833495987,0.21492004394540132,0.954586625099182
578.0,24.8803291320801,1.1106777191162003,0.9041481018066015,0.33240127563480115,0.24603080749509942,0.08767890930180045,0.286059528589249
581.0,25.7922973632812,0.008848190307599424,0.3174381256104013,0.730516433715799,0.2847900390625,0.0513687133789027,0.813726902008057
582.0,22.7305221557617,2.0855216979980007,1.5171394348144993,1.0436134338379013,0.3692665100096981,0.2635860443116016,0.590464770793915
586.0,23.7048225402832,0.8461380004883026,0.9902000427245987,0.3594322204589986,0.1513385772705007,0.19561958312990058,0.506643533706665
589.0,23.4017200469971,0.6634578704833984,0.7997474670410014,0.8892154693603977,0.3633403778075994,0.10857391357420099,0.848972976207733
590.0,23.3464241027832,0.09031295776359727,-0.04917907714839842,0.10039710998529827,0.3396987915040022,0.276292800903299,1.27165329456329
591.0,25.0976409912109,0.8864498138426988,1.024393081665103,0.6506862640379971,0.15023803710939987,0.15017890930180045,0.631138265132904
592.0,24.504150390625,0.16790390014649859,0.03446960449220171,0.2977581024169993,0.31536483764650214,0.46750640869139914,1.44786500930786
596.0,22.8310546875,0.6949138641356996,1.1109943389893004,0.963813781738299,0.6378135681152024,0.25528526306149857,0.924236595630646
598.0,24.9943618774414,0.845973968505799,0.9129791259766016,0.5044593811034979,0.17203140258790128,0.15635681152339842,0.564693987369537
600.0,26.1246013641357,0.7602863311766974,0.8255577087403019,0.8734149932861008,0.41200447082519887,0.16018676757810013,0.824014782905579
601.0,24.537483215332,1.1198081970215021,0.3377971649169993,0.28824996948240056,-0.056787490844701694,0.06729507446290128,0.117436453700066
604.0,25.4763355255127,0.5316162109375,0.7014732360840021,0.5133914947509979,0.6595115661621023,0.18062782287599788,1.07572615146637
607.0,22.8094387054443,0.583066940307603,0.706823348999098,0.8293399810791016,0.35776901245109727,0.14700126647950285,0.803558170795441
609.0,25.2088317871094,0.3096370697021982,0.6766796112060014,0.2981929779052983,0.1071109771729013,0.20406532287590196,0.510815262794495
611.0,24.566801071167,0.8580455780029013,0.6399021148681996,0.626417160034201,0.400974273681598,0.61794090271,1.37046158313751
612.0,23.3027420043945,1.0241794586181996,1.1988677978516016,0.5613212585449006,0.17131614685060015,0.1887130737303977,0.563716530799866
613.0,25.4296340942383,1.2252540588379013,0.3018398284912003,0.3201179504394993,-0.06994056701660156,0.10350608825680041,0.0924206674098969
614.0,25.3359870910645,-0.031019210815500742,0.12296104431150212,-0.0049667358398011174,-0.11329841613769887,0.2800865173339986,0.490044683218002
615.0,24.6783409118652,0.433519363403299,0.7080421447754013,0.849948883056598,0.3047046661377024,0.15878486633299715,0.753297567367554
617.0,24.6183280944824,0.5461044311524006,0.7256965637206996,0.6776943206787003,0.4701042175293004,0.15963554382319955,0.931587219238281
621.0,24.9239311218262,1.0018730163574006,1.1635017395018998,0.5047645568848012,0.14450073242189987,0.179294586181598,0.553148865699768
625.0,22.736457824707,0.16552543640129969,0.5452384948731002,0.8121261596678977,0.5011291503907032,0.18854522705069954,0.868371963500977
627.0,24.2729682922363,0.539190292358402,0.6480579376220987,0.3456573486327983,0.5316123962402024,0.20844841003419745,1.13238072395325
629.0,24.9890327453613,0.5641498565672975,0.5764122009278019,0.5927925109862997,0.1343441009520987,0.10692596435550072,0.703146159648895
633.0,23.9448108673096,0.23108100891109729,0.39982795715330255,0.5588455200195988,0.37053871154779827,0.12166404724120028,0.94943904876709
634.0,24.1038970947266,0.7240581512450994,0.8140010833739986,0.8437442779541016,0.21280288696290128,0.11549186706549719,0.741933166980743
637.0,22.2243461608887,0.5473766326903977,0.8811664581299006,0.768581390380902,0.2904663085936967,0.205322265625,0.598871111869812
639.0,23.4164657592773,0.387811660766598,0.5751743316650995,0.7394199371337002,0.24129295349129976,0.14288902282710225,0.744680166244507
647.0,23.3852233886719,0.7262630462646982,1.4443264007568004,0.9626903533936009,0.9385395050049006,0.4487400054931001,1.01749277114868
648.0,23.0001087188721,1.2586250305175994,0.8667774200439027,0.38928031921389916,0.21711921691889913,0.16274070739750002,0.226717919111252
649.0,23.4071292877197,1.2625331878662003,0.5753612518310973,0.31747055053710227,0.17594718933099784,0.11394500732430046,0.0884718894958496
650.0,24.0141277313232,0.6897144317626989,0.420314788818402,0.21453857421870026,-0.003646850585901973,0.042448043823199555,0.221585512161255
652.0,25.8841514587402,0.3814792633056001,0.5625610351562997,0.49324417114249997,0.6724681854247976,0.17789649963379972,1.09678721427917
661.0,22.5754470825195,1.1392936706543004,0.5997600555419993,0.315179824829098,0.02722740173340199,0.08776473999019885,0.206768900156021
670.0,26.033224105835,0.7776966094969993,0.9338970184325994,0.7142276763916016,0.6591682434081996,0.5357055664062997,1.22486984729767
674.0,23.4657497406006,1.347465515136701,1.4401531219481996,1.1044845581055007,0.38016891479490056,0.26358413696289773,0.682326912879944
676.0,23.573860168457,0.456548690795902,0.8242797851562997,0.6493511199950994,0.16537475585939987,0.1504821777343004,0.650253653526306
682.0,23.9533710479736,0.22797203063970173,0.4926414489745987,0.6020679473877024,0.6366043090819993,0.280199050903299,1.01865530014038
684.0,24.4189987182617,0.1886215209960973,1.1501884460449006,0.9237251281737997,0.9401416778565022,0.475070953369098,0.969908893108368
685.0,26.193962097168,0.44585227966310015,0.49086570739740054,0.4248008728028019,0.5193748474120987,0.4202766418456996,1.26885676383972
